no,n_estimators,max_depth,eta,subsample,colsample_bytree,MSE,R
16272,200,13,0.2,0.7,0.1,47.63296183,0.548888499
16273,200,13,0.2,0.7,0.2,47.63296183,0.548888499
16274,200,13,0.2,0.7,0.3,47.63296183,0.548888499
16275,200,13,0.2,0.7,0.4,46.08343544,0.616528724
16276,200,13,0.2,0.7,0.5,46.08343544,0.616528724
16277,200,13,0.2,0.7,0.6,45.13023691,0.579136577
16278,200,13,0.2,0.7,0.7,45.13023691,0.579136577
16279,200,13,0.2,0.7,0.8,65.26081821,0.237672636
16280,200,13,0.2,0.7,0.9,65.26081821,0.237672636
16281,200,13,0.2,0.8,0,48.89708174,0.529110322
16282,200,13,0.2,0.8,0.1,48.89708174,0.529110322
16283,200,13,0.2,0.8,0.2,48.89708174,0.529110322
16284,200,13,0.2,0.8,0.3,48.89708174,0.529110322
16285,200,13,0.2,0.8,0.4,57.24501997,0.465237604
16286,200,13,0.2,0.8,0.5,57.24501997,0.465237604
16287,200,13,0.2,0.8,0.6,54.19126728,0.460290945
16288,200,13,0.2,0.8,0.7,54.19126728,0.460290945
16289,200,13,0.2,0.8,0.8,52.69492689,0.483413779
16290,200,13,0.2,0.8,0.9,52.69492689,0.483413779
16291,200,13,0.2,0.9,0,48.55149414,0.527743569
16292,200,13,0.2,0.9,0.1,48.55149414,0.527743569
16293,200,13,0.2,0.9,0.2,48.55149414,0.527743569
16294,200,13,0.2,0.9,0.3,48.55149414,0.527743569
16295,200,13,0.2,0.9,0.4,45.96606572,0.656190777
16296,200,13,0.2,0.9,0.5,45.96606572,0.656190777
16297,200,13,0.2,0.9,0.6,59.61905871,0.351957137
16298,200,13,0.2,0.9,0.7,59.61905871,0.351957137
16299,200,13,0.2,0.9,0.8,40.4982416,0.710328707
16300,200,13,0.2,0.9,0.9,40.4982416,0.710328707
16301,200,13,0.3,0,0,68.77345456,nan
16302,200,13,0.3,0,0.1,68.77345456,nan
16303,200,13,0.3,0,0.2,68.77345456,nan
16304,200,13,0.3,0,0.3,68.77345456,nan
16305,200,13,0.3,0,0.4,68.77345456,nan
16306,200,13,0.3,0,0.5,68.77345456,nan
16307,200,13,0.3,0,0.6,68.77345456,nan
16308,200,13,0.3,0,0.7,68.77345456,nan
16309,200,13,0.3,0,0.8,68.77345456,nan
16310,200,13,0.3,0,0.9,68.77345456,nan
16311,200,13,0.3,0.1,0,81.0171534,0.372212771
16312,200,13,0.3,0.1,0.1,81.0171534,0.372212771
16313,200,13,0.3,0.1,0.2,81.0171534,0.372212771
16314,200,13,0.3,0.1,0.3,81.0171534,0.372212771
16315,200,13,0.3,0.1,0.4,64.3529413,0.408244464
16316,200,13,0.3,0.1,0.5,64.3529413,0.408244464
16317,200,13,0.3,0.1,0.6,73.20447485,0.158010523
16318,200,13,0.3,0.1,0.7,73.20447485,0.158010523
16319,200,13,0.3,0.1,0.8,58.64196183,0.367023826
16320,200,13,0.3,0.1,0.9,58.64196183,0.367023826
16321,200,13,0.3,0.2,0,65.03972807,0.231580169
16322,200,13,0.3,0.2,0.1,65.03972807,0.231580169
16323,200,13,0.3,0.2,0.2,65.03972807,0.231580169
16324,200,13,0.3,0.2,0.3,65.03972807,0.231580169
16325,200,13,0.3,0.2,0.4,88.89155915,-0.002773544
16326,200,13,0.3,0.2,0.5,88.89155915,-0.002773544
16327,200,13,0.3,0.2,0.6,105.703626,-0.115640999
16328,200,13,0.3,0.2,0.7,105.703626,-0.115640999
16329,200,13,0.3,0.2,0.8,120.4286714,-0.262523043
16330,200,13,0.3,0.2,0.9,120.4286714,-0.262523043
16331,200,13,0.3,0.3,0,58.02796233,0.369627452
16332,200,13,0.3,0.3,0.1,58.02796233,0.369627452
16333,200,13,0.3,0.3,0.2,58.02796233,0.369627452
16334,200,13,0.3,0.3,0.3,58.02796233,0.369627452
16335,200,13,0.3,0.3,0.4,64.84680327,0.27800434
16336,200,13,0.3,0.3,0.5,64.84680327,0.27800434
16337,200,13,0.3,0.3,0.6,73.66190742,0.192205716
16338,200,13,0.3,0.3,0.7,73.66190742,0.192205716
16339,200,13,0.3,0.3,0.8,65.21513882,0.1769553
16340,200,13,0.3,0.3,0.9,65.21513882,0.1769553
16341,200,13,0.3,0.4,0,58.2298543,0.352539078
16342,200,13,0.3,0.4,0.1,58.2298543,0.352539078
16343,200,13,0.3,0.4,0.2,58.2298543,0.352539078
16344,200,13,0.3,0.4,0.3,58.2298543,0.352539078
16345,200,13,0.3,0.4,0.4,37.50671596,0.708928728
16346,200,13,0.3,0.4,0.5,37.50671596,0.708928728
16347,200,13,0.3,0.4,0.6,71.56849833,0.140489143
16348,200,13,0.3,0.4,0.7,71.56849833,0.140489143
16349,200,13,0.3,0.4,0.8,99.92410232,-0.211065823
16350,200,13,0.3,0.4,0.9,99.92410232,-0.211065823
16351,200,13,0.3,0.5,0,66.59633393,0.071068303
16352,200,13,0.3,0.5,0.1,66.59633393,0.071068303
16353,200,13,0.3,0.5,0.2,66.59633393,0.071068303
16354,200,13,0.3,0.5,0.3,66.59633393,0.071068303
16355,200,13,0.3,0.5,0.4,43.20184254,0.588923396
16356,200,13,0.3,0.5,0.5,43.20184254,0.588923396
16357,200,13,0.3,0.5,0.6,36.35786975,0.706607382
16358,200,13,0.3,0.5,0.7,36.35786975,0.706607382
16359,200,13,0.3,0.5,0.8,48.25670101,0.477528665
16360,200,13,0.3,0.5,0.9,48.25670101,0.477528665
16361,200,13,0.3,0.6,0,52.112702,0.404715515
16362,200,13,0.3,0.6,0.1,52.112702,0.404715515
16363,200,13,0.3,0.6,0.2,52.112702,0.404715515
16364,200,13,0.3,0.6,0.3,52.112702,0.404715515
16365,200,13,0.3,0.6,0.4,52.02031504,0.520552085
16366,200,13,0.3,0.6,0.5,52.02031504,0.520552085
16367,200,13,0.3,0.6,0.6,78.88844717,0.163298018
16368,200,13,0.3,0.6,0.7,78.88844717,0.163298018
16369,200,13,0.3,0.6,0.8,54.3174503,0.476318649
16370,200,13,0.3,0.6,0.9,54.3174503,0.476318649
16371,200,13,0.3,0.7,0,49.28855895,0.466177709
16372,200,13,0.3,0.7,0.1,49.28855895,0.466177709
16373,200,13,0.3,0.7,0.2,49.28855895,0.466177709
16374,200,13,0.3,0.7,0.3,49.28855895,0.466177709
16375,200,13,0.3,0.7,0.4,50.41869217,0.486105666
16376,200,13,0.3,0.7,0.5,50.41869217,0.486105666
16377,200,13,0.3,0.7,0.6,49.32151939,0.498704338
16378,200,13,0.3,0.7,0.7,49.32151939,0.498704338
16379,200,13,0.3,0.7,0.8,58.81633011,0.349645082
16380,200,13,0.3,0.7,0.9,58.81633011,0.349645082
16381,200,13,0.3,0.8,0,47.54120558,0.53716579
16382,200,13,0.3,0.8,0.1,47.54120558,0.53716579
16383,200,13,0.3,0.8,0.2,47.54120558,0.53716579
16384,200,13,0.3,0.8,0.3,47.54120558,0.53716579
16385,200,13,0.3,0.8,0.4,47.68045504,0.591057112
16386,200,13,0.3,0.8,0.5,47.68045504,0.591057112
16387,200,13,0.3,0.8,0.6,49.50718184,0.586381427
16388,200,13,0.3,0.8,0.7,49.50718184,0.586381427
16389,200,13,0.3,0.8,0.8,50.41734089,0.506622992
16390,200,13,0.3,0.8,0.9,50.41734089,0.506622992
16391,200,13,0.3,0.9,0,51.74686691,0.453639113
16392,200,13,0.3,0.9,0.1,51.74686691,0.453639113
16393,200,13,0.3,0.9,0.2,51.74686691,0.453639113
16394,200,13,0.3,0.9,0.3,51.74686691,0.453639113
16395,200,13,0.3,0.9,0.4,35.65376738,0.875492133
16396,200,13,0.3,0.9,0.5,35.65376738,0.875492133
16397,200,13,0.3,0.9,0.6,60.45439339,0.288137617
16398,200,13,0.3,0.9,0.7,60.45439339,0.288137617
16399,200,13,0.3,0.9,0.8,48.47900258,0.552539418
16400,200,13,0.3,0.9,0.9,48.47900258,0.552539418
16401,200,13,0.4,0,0,68.77345456,nan
16402,200,13,0.4,0,0.1,68.77345456,nan
16403,200,13,0.4,0,0.2,68.77345456,nan
16404,200,13,0.4,0,0.3,68.77345456,nan
16405,200,13,0.4,0,0.4,68.77345456,nan
16406,200,13,0.4,0,0.5,68.77345456,nan
16407,200,13,0.4,0,0.6,68.77345456,nan
16408,200,13,0.4,0,0.7,68.77345456,nan
16409,200,13,0.4,0,0.8,68.77345456,nan
16410,200,13,0.4,0,0.9,68.77345456,nan
16411,200,13,0.4,0.1,0,92.90358074,0.525120812
16412,200,13,0.4,0.1,0.1,92.90358074,0.525120812
16413,200,13,0.4,0.1,0.2,92.90358074,0.525120812
16414,200,13,0.4,0.1,0.3,92.90358074,0.525120812
16415,200,13,0.4,0.1,0.4,121.5864771,-0.088282572
16416,200,13,0.4,0.1,0.5,121.5864771,-0.088282572
16417,200,13,0.4,0.1,0.6,131.5744421,-0.364993528
16418,200,13,0.4,0.1,0.7,131.5744421,-0.364993528
16419,200,13,0.4,0.1,0.8,103.8641535,0.019700615
16420,200,13,0.4,0.1,0.9,103.8641535,0.019700615
16421,200,13,0.4,0.2,0,76.5434371,0.168843764
16422,200,13,0.4,0.2,0.1,76.5434371,0.168843764
16423,200,13,0.4,0.2,0.2,76.5434371,0.168843764
16424,200,13,0.4,0.2,0.3,76.5434371,0.168843764
16425,200,13,0.4,0.2,0.4,99.92555404,0.109473879
16426,200,13,0.4,0.2,0.5,99.92555404,0.109473879
16427,200,13,0.4,0.2,0.6,168.9351047,-0.258261297
16428,200,13,0.4,0.2,0.7,168.9351047,-0.258261297
16429,200,13,0.4,0.2,0.8,111.1226365,-0.205572354
16430,200,13,0.4,0.2,0.9,111.1226365,-0.205572354
16431,200,13,0.4,0.3,0,54.32075835,0.42470925
16432,200,13,0.4,0.3,0.1,54.32075835,0.42470925
16433,200,13,0.4,0.3,0.2,54.32075835,0.42470925
16434,200,13,0.4,0.3,0.3,54.32075835,0.42470925
16435,200,13,0.4,0.3,0.4,88.47661703,0.232368159
16436,200,13,0.4,0.3,0.5,88.47661703,0.232368159
16437,200,13,0.4,0.3,0.6,89.70901713,0.007337287
16438,200,13,0.4,0.3,0.7,89.70901713,0.007337287
16439,200,13,0.4,0.3,0.8,112.105739,-0.150909604
16440,200,13,0.4,0.3,0.9,112.105739,-0.150909604
16441,200,13,0.4,0.4,0,67.53076304,0.305100047
16442,200,13,0.4,0.4,0.1,67.53076304,0.305100047
16443,200,13,0.4,0.4,0.2,67.53076304,0.305100047
16444,200,13,0.4,0.4,0.3,67.53076304,0.305100047
16445,200,13,0.4,0.4,0.4,51.3548068,0.631621277
16446,200,13,0.4,0.4,0.5,51.3548068,0.631621277
16447,200,13,0.4,0.4,0.6,88.56867509,-0.027614271
16448,200,13,0.4,0.4,0.7,88.56867509,-0.027614271
16449,200,13,0.4,0.4,0.8,114.6765437,-0.108903754
16450,200,13,0.4,0.4,0.9,114.6765437,-0.108903754
16451,200,13,0.4,0.5,0,73.50537756,-0.093375168
16452,200,13,0.4,0.5,0.1,73.50537756,-0.093375168
16453,200,13,0.4,0.5,0.2,73.50537756,-0.093375168
16454,200,13,0.4,0.5,0.3,73.50537756,-0.093375168
16455,200,13,0.4,0.5,0.4,47.49575638,0.583267897
16456,200,13,0.4,0.5,0.5,47.49575638,0.583267897
16457,200,13,0.4,0.5,0.6,36.13880269,0.690864056
16458,200,13,0.4,0.5,0.7,36.13880269,0.690864056
16459,200,13,0.4,0.5,0.8,44.90074541,0.536313523
16460,200,13,0.4,0.5,0.9,44.90074541,0.536313523
16461,200,13,0.4,0.6,0,52.16037126,0.411809851
16462,200,13,0.4,0.6,0.1,52.16037126,0.411809851
16463,200,13,0.4,0.6,0.2,52.16037126,0.411809851
16464,200,13,0.4,0.6,0.3,52.16037126,0.411809851
16465,200,13,0.4,0.6,0.4,47.3016468,0.596662751
16466,200,13,0.4,0.6,0.5,47.3016468,0.596662751
16467,200,13,0.4,0.6,0.6,72.13686508,0.269904955
16468,200,13,0.4,0.6,0.7,72.13686508,0.269904955
16469,200,13,0.4,0.6,0.8,46.42832193,0.517021543
16470,200,13,0.4,0.6,0.9,46.42832193,0.517021543
16471,200,13,0.4,0.7,0,55.47054182,0.325289202
16472,200,13,0.4,0.7,0.1,55.47054182,0.325289202
16473,200,13,0.4,0.7,0.2,55.47054182,0.325289202
16474,200,13,0.4,0.7,0.3,55.47054182,0.325289202
16475,200,13,0.4,0.7,0.4,49.38684531,0.578259808
16476,200,13,0.4,0.7,0.5,49.38684531,0.578259808
16477,200,13,0.4,0.7,0.6,69.09752447,0.218840523
16478,200,13,0.4,0.7,0.7,69.09752447,0.218840523
16479,200,13,0.4,0.7,0.8,59.94670521,0.327213865
16480,200,13,0.4,0.7,0.9,59.94670521,0.327213865
16481,200,13,0.4,0.8,0,50.94822425,0.471237647
16482,200,13,0.4,0.8,0.1,50.94822425,0.471237647
16483,200,13,0.4,0.8,0.2,50.94822425,0.471237647
16484,200,13,0.4,0.8,0.3,50.94822425,0.471237647
16485,200,13,0.4,0.8,0.4,69.82852607,0.148950378
16486,200,13,0.4,0.8,0.5,69.82852607,0.148950378
16487,200,13,0.4,0.8,0.6,54.47592997,0.437262379
16488,200,13,0.4,0.8,0.7,54.47592997,0.437262379
16489,200,13,0.4,0.8,0.8,44.97213817,0.592448922
16490,200,13,0.4,0.8,0.9,44.97213817,0.592448922
16491,200,13,0.4,0.9,0,56.29624709,0.33780269
16492,200,13,0.4,0.9,0.1,56.29624709,0.33780269
16493,200,13,0.4,0.9,0.2,56.29624709,0.33780269
16494,200,13,0.4,0.9,0.3,56.29624709,0.33780269
16495,200,13,0.4,0.9,0.4,33.68808024,0.89744383
16496,200,13,0.4,0.9,0.5,33.68808024,0.89744383
16497,200,13,0.4,0.9,0.6,79.22128226,0.044541554
16498,200,13,0.4,0.9,0.7,79.22128226,0.044541554
16499,200,13,0.4,0.9,0.8,37.40738102,0.73898269
16500,200,13,0.4,0.9,0.9,37.40738102,0.73898269
16501,200,13,0.5,0,0,68.77345456,nan
16502,200,13,0.5,0,0.1,68.77345456,nan
16503,200,13,0.5,0,0.2,68.77345456,nan
16504,200,13,0.5,0,0.3,68.77345456,nan
16505,200,13,0.5,0,0.4,68.77345456,nan
16506,200,13,0.5,0,0.5,68.77345456,nan
16507,200,13,0.5,0,0.6,68.77345456,nan
16508,200,13,0.5,0,0.7,68.77345456,nan
16509,200,13,0.5,0,0.8,68.77345456,nan
16510,200,13,0.5,0,0.9,68.77345456,nan
16511,200,13,0.5,0.1,0,144.8278076,0.511318563
16512,200,13,0.5,0.1,0.1,144.8278076,0.511318563
16513,200,13,0.5,0.1,0.2,144.8278076,0.511318563
16514,200,13,0.5,0.1,0.3,144.8278076,0.511318563
16515,200,13,0.5,0.1,0.4,157.4090891,-0.321301344
16516,200,13,0.5,0.1,0.5,157.4090891,-0.321301344
16517,200,13,0.5,0.1,0.6,250.8603903,-0.406944739
16518,200,13,0.5,0.1,0.7,250.8603903,-0.406944739
16519,200,13,0.5,0.1,0.8,64.17985938,0.381705726
16520,200,13,0.5,0.1,0.9,64.17985938,0.381705726
16521,200,13,0.5,0.2,0,93.35170238,0.032028083
16522,200,13,0.5,0.2,0.1,93.35170238,0.032028083
16523,200,13,0.5,0.2,0.2,93.35170238,0.032028083
16524,200,13,0.5,0.2,0.3,93.35170238,0.032028083
16525,200,13,0.5,0.2,0.4,117.0931388,-0.246725892
16526,200,13,0.5,0.2,0.5,117.0931388,-0.246725892
16527,200,13,0.5,0.2,0.6,233.3098143,-0.282971274
16528,200,13,0.5,0.2,0.7,233.3098143,-0.282971274
16529,200,13,0.5,0.2,0.8,150.106937,-0.249349911
16530,200,13,0.5,0.2,0.9,150.106937,-0.249349911
16531,200,13,0.5,0.3,0,59.92577591,0.343145887
16532,200,13,0.5,0.3,0.1,59.92577591,0.343145887
16533,200,13,0.5,0.3,0.2,59.92577591,0.343145887
16534,200,13,0.5,0.3,0.3,59.92577591,0.343145887
16535,200,13,0.5,0.3,0.4,105.1474727,0.108510586
16536,200,13,0.5,0.3,0.5,105.1474727,0.108510586
16537,200,13,0.5,0.3,0.6,117.2876318,-0.070325679
16538,200,13,0.5,0.3,0.7,117.2876318,-0.070325679
16539,200,13,0.5,0.3,0.8,176.0696646,-0.339790319
16540,200,13,0.5,0.3,0.9,176.0696646,-0.339790319
16541,200,13,0.5,0.4,0,75.19829585,0.210596131
16542,200,13,0.5,0.4,0.1,75.19829585,0.210596131
16543,200,13,0.5,0.4,0.2,75.19829585,0.210596131
16544,200,13,0.5,0.4,0.3,75.19829585,0.210596131
16545,200,13,0.5,0.4,0.4,51.65435366,0.661084602
16546,200,13,0.5,0.4,0.5,51.65435366,0.661084602
16547,200,13,0.5,0.4,0.6,67.86468756,0.17739337
16548,200,13,0.5,0.4,0.7,67.86468756,0.17739337
16549,200,13,0.5,0.4,0.8,113.631126,0.000211703
16550,200,13,0.5,0.4,0.9,113.631126,0.000211703
16551,200,13,0.5,0.5,0,78.9842253,-0.222317732
16552,200,13,0.5,0.5,0.1,78.9842253,-0.222317732
16553,200,13,0.5,0.5,0.2,78.9842253,-0.222317732
16554,200,13,0.5,0.5,0.3,78.9842253,-0.222317732
16555,200,13,0.5,0.5,0.4,90.96472546,0.369158738
16556,200,13,0.5,0.5,0.5,90.96472546,0.369158738
16557,200,13,0.5,0.5,0.6,83.17408428,0.000358351
16558,200,13,0.5,0.5,0.7,83.17408428,0.000358351
16559,200,13,0.5,0.5,0.8,36.77112585,0.632508314
16560,200,13,0.5,0.5,0.9,36.77112585,0.632508314
16561,200,13,0.5,0.6,0,53.95246342,0.357742841
16562,200,13,0.5,0.6,0.1,53.95246342,0.357742841
16563,200,13,0.5,0.6,0.2,53.95246342,0.357742841
16564,200,13,0.5,0.6,0.3,53.95246342,0.357742841
16565,200,13,0.5,0.6,0.4,46.66177547,0.569040956
16566,200,13,0.5,0.6,0.5,46.66177547,0.569040956
16567,200,13,0.5,0.6,0.6,72.43628499,0.266379459
16568,200,13,0.5,0.6,0.7,72.43628499,0.266379459
16569,200,13,0.5,0.6,0.8,66.75930675,0.200375407
16570,200,13,0.5,0.6,0.9,66.75930675,0.200375407
16571,200,13,0.5,0.7,0,56.85283911,0.316041326
16572,200,13,0.5,0.7,0.1,56.85283911,0.316041326
16573,200,13,0.5,0.7,0.2,56.85283911,0.316041326
16574,200,13,0.5,0.7,0.3,56.85283911,0.316041326
16575,200,13,0.5,0.7,0.4,47.17693504,0.539393243
16576,200,13,0.5,0.7,0.5,47.17693504,0.539393243
16577,200,13,0.5,0.7,0.6,88.62186809,0.008943373
16578,200,13,0.5,0.7,0.7,88.62186809,0.008943373
16579,200,13,0.5,0.7,0.8,49.39868921,0.482599289
16580,200,13,0.5,0.7,0.9,49.39868921,0.482599289
16581,200,13,0.5,0.8,0,54.86728482,0.381306172
16582,200,13,0.5,0.8,0.1,54.86728482,0.381306172
16583,200,13,0.5,0.8,0.2,54.86728482,0.381306172
16584,200,13,0.5,0.8,0.3,54.86728482,0.381306172
16585,200,13,0.5,0.8,0.4,85.69369033,0.011405808
16586,200,13,0.5,0.8,0.5,85.69369033,0.011405808
16587,200,13,0.5,0.8,0.6,55.0199188,0.442888098
16588,200,13,0.5,0.8,0.7,55.0199188,0.442888098
16589,200,13,0.5,0.8,0.8,29.97081365,0.780808624
16590,200,13,0.5,0.8,0.9,29.97081365,0.780808624
16591,200,13,0.5,0.9,0,58.86883691,0.265965103
16592,200,13,0.5,0.9,0.1,58.86883691,0.265965103
16593,200,13,0.5,0.9,0.2,58.86883691,0.265965103
16594,200,13,0.5,0.9,0.3,58.86883691,0.265965103
16595,200,13,0.5,0.9,0.4,50.39906656,0.489595939
16596,200,13,0.5,0.9,0.5,50.39906656,0.489595939
16597,200,13,0.5,0.9,0.6,84.37549711,0.016406277
16598,200,13,0.5,0.9,0.7,84.37549711,0.016406277
16599,200,13,0.5,0.9,0.8,29.53614135,0.739223988
16600,200,13,0.5,0.9,0.9,29.53614135,0.739223988
16601,200,13,0.6,0,0,68.77345456,nan
16602,200,13,0.6,0,0.1,68.77345456,nan
16603,200,13,0.6,0,0.2,68.77345456,nan
16604,200,13,0.6,0,0.3,68.77345456,nan
16605,200,13,0.6,0,0.4,68.77345456,nan
16606,200,13,0.6,0,0.5,68.77345456,nan
16607,200,13,0.6,0,0.6,68.77345456,nan
16608,200,13,0.6,0,0.7,68.77345456,nan
16609,200,13,0.6,0,0.8,68.77345456,nan
16610,200,13,0.6,0,0.9,68.77345456,nan
16611,200,13,0.6,0.1,0,348.264106,0.49251066
16612,200,13,0.6,0.1,0.1,348.264106,0.49251066
16613,200,13,0.6,0.1,0.2,348.264106,0.49251066
16614,200,13,0.6,0.1,0.3,348.264106,0.49251066
16615,200,13,0.6,0.1,0.4,275.0951366,-0.419533382
16616,200,13,0.6,0.1,0.5,275.0951366,-0.419533382
16617,200,13,0.6,0.1,0.6,218.2540384,0.242594834
16618,200,13,0.6,0.1,0.7,218.2540384,0.242594834
16619,200,13,0.6,0.1,0.8,180.2021808,0.227671993
16620,200,13,0.6,0.1,0.9,180.2021808,0.227671993
16621,200,13,0.6,0.2,0,89.14225281,0.1707446
16622,200,13,0.6,0.2,0.1,89.14225281,0.1707446
16623,200,13,0.6,0.2,0.2,89.14225281,0.1707446
16624,200,13,0.6,0.2,0.3,89.14225281,0.1707446
16625,200,13,0.6,0.2,0.4,118.6374968,0.027428769
16626,200,13,0.6,0.2,0.5,118.6374968,0.027428769
16627,200,13,0.6,0.2,0.6,296.9626741,-0.16201935
16628,200,13,0.6,0.2,0.7,296.9626741,-0.16201935
16629,200,13,0.6,0.2,0.8,152.8630839,-0.176396833
16630,200,13,0.6,0.2,0.9,152.8630839,-0.176396833
16631,200,13,0.6,0.3,0,62.98642566,0.347391423
16632,200,13,0.6,0.3,0.1,62.98642566,0.347391423
16633,200,13,0.6,0.3,0.2,62.98642566,0.347391423
16634,200,13,0.6,0.3,0.3,62.98642566,0.347391423
16635,200,13,0.6,0.3,0.4,98.4217127,0.206697933
16636,200,13,0.6,0.3,0.5,98.4217127,0.206697933
16637,200,13,0.6,0.3,0.6,119.7501559,0.103085262
16638,200,13,0.6,0.3,0.7,119.7501559,0.103085262
16639,200,13,0.6,0.3,0.8,256.53213,-0.495158985
16640,200,13,0.6,0.3,0.9,256.53213,-0.495158985
16641,200,13,0.6,0.4,0,70.85842305,0.264598914
16642,200,13,0.6,0.4,0.1,70.85842305,0.264598914
16643,200,13,0.6,0.4,0.2,70.85842305,0.264598914
16644,200,13,0.6,0.4,0.3,70.85842305,0.264598914
16645,200,13,0.6,0.4,0.4,80.31218975,0.394688917
16646,200,13,0.6,0.4,0.5,80.31218975,0.394688917
16647,200,13,0.6,0.4,0.6,89.25303051,0.037373974
16648,200,13,0.6,0.4,0.7,89.25303051,0.037373974
16649,200,13,0.6,0.4,0.8,88.97691433,0.088752266
16650,200,13,0.6,0.4,0.9,88.97691433,0.088752266
16651,200,13,0.6,0.5,0,77.35898439,-0.233191637
16652,200,13,0.6,0.5,0.1,77.35898439,-0.233191637
16653,200,13,0.6,0.5,0.2,77.35898439,-0.233191637
16654,200,13,0.6,0.5,0.3,77.35898439,-0.233191637
16655,200,13,0.6,0.5,0.4,65.09096074,0.413993893
16656,200,13,0.6,0.5,0.5,65.09096074,0.413993893
16657,200,13,0.6,0.5,0.6,42.96180828,0.559677023
16658,200,13,0.6,0.5,0.7,42.96180828,0.559677023
16659,200,13,0.6,0.5,0.8,30.67209565,0.743219923
16660,200,13,0.6,0.5,0.9,30.67209565,0.743219923
16661,200,13,0.6,0.6,0,59.34467122,0.231691826
16662,200,13,0.6,0.6,0.1,59.34467122,0.231691826
16663,200,13,0.6,0.6,0.2,59.34467122,0.231691826
16664,200,13,0.6,0.6,0.3,59.34467122,0.231691826
16665,200,13,0.6,0.6,0.4,49.57443685,0.556972809
16666,200,13,0.6,0.6,0.5,49.57443685,0.556972809
16667,200,13,0.6,0.6,0.6,65.3339322,0.392391662
16668,200,13,0.6,0.6,0.7,65.3339322,0.392391662
16669,200,13,0.6,0.6,0.8,45.6818207,0.525058305
16670,200,13,0.6,0.6,0.9,45.6818207,0.525058305
16671,200,13,0.6,0.7,0,61.59824663,0.194633978
16672,200,13,0.6,0.7,0.1,61.59824663,0.194633978
16673,200,13,0.6,0.7,0.2,61.59824663,0.194633978
16674,200,13,0.6,0.7,0.3,61.59824663,0.194633978
16675,200,13,0.6,0.7,0.4,31.90941887,0.814679372
16676,200,13,0.6,0.7,0.5,31.90941887,0.814679372
16677,200,13,0.6,0.7,0.6,70.44555461,0.201827956
16678,200,13,0.6,0.7,0.7,70.44555461,0.201827956
16679,200,13,0.6,0.7,0.8,46.85657223,0.56674742
16680,200,13,0.6,0.7,0.9,46.85657223,0.56674742
16681,200,13,0.6,0.8,0,57.15022146,0.332710773
16682,200,13,0.6,0.8,0.1,57.15022146,0.332710773
16683,200,13,0.6,0.8,0.2,57.15022146,0.332710773
16684,200,13,0.6,0.8,0.3,57.15022146,0.332710773
16685,200,13,0.6,0.8,0.4,96.98445413,-0.080005603
16686,200,13,0.6,0.8,0.5,96.98445413,-0.080005603
16687,200,13,0.6,0.8,0.6,57.10513513,0.427241566
16688,200,13,0.6,0.8,0.7,57.10513513,0.427241566
16689,200,13,0.6,0.8,0.8,46.87731327,0.589889393
16690,200,13,0.6,0.8,0.9,46.87731327,0.589889393
16691,200,13,0.6,0.9,0,63.59722839,0.170567785
16692,200,13,0.6,0.9,0.1,63.59722839,0.170567785
16693,200,13,0.6,0.9,0.2,63.59722839,0.170567785
16694,200,13,0.6,0.9,0.3,63.59722839,0.170567785
16695,200,13,0.6,0.9,0.4,54.0452634,0.433307825
16696,200,13,0.6,0.9,0.5,54.0452634,0.433307825
16697,200,13,0.6,0.9,0.6,64.13282943,0.317286118
16698,200,13,0.6,0.9,0.7,64.13282943,0.317286118
16699,200,13,0.6,0.9,0.8,31.81579823,0.729344636
16700,200,13,0.6,0.9,0.9,31.81579823,0.729344636
16701,200,13,0.7,0,0,68.77345456,nan
16702,200,13,0.7,0,0.1,68.77345456,nan
16703,200,13,0.7,0,0.2,68.77345456,nan
16704,200,13,0.7,0,0.3,68.77345456,nan
16705,200,13,0.7,0,0.4,68.77345456,nan
16706,200,13,0.7,0,0.5,68.77345456,nan
16707,200,13,0.7,0,0.6,68.77345456,nan
16708,200,13,0.7,0,0.7,68.77345456,nan
16709,200,13,0.7,0,0.8,68.77345456,nan
16710,200,13,0.7,0,0.9,68.77345456,nan
16711,200,13,0.7,0.1,0,576.6662801,0.429708068
16712,200,13,0.7,0.1,0.1,576.6662801,0.429708068
16713,200,13,0.7,0.1,0.2,576.6662801,0.429708068
16714,200,13,0.7,0.1,0.3,576.6662801,0.429708068
16715,200,13,0.7,0.1,0.4,245.9663256,-0.00051767
16716,200,13,0.7,0.1,0.5,245.9663256,-0.00051767
16717,200,13,0.7,0.1,0.6,280.2829861,0.190711876
16718,200,13,0.7,0.1,0.7,280.2829861,0.190711876
16719,200,13,0.7,0.1,0.8,461.1141287,-0.159707991
16720,200,13,0.7,0.1,0.9,461.1141287,-0.159707991
16721,200,13,0.7,0.2,0,110.2289397,0.003941325
16722,200,13,0.7,0.2,0.1,110.2289397,0.003941325
16723,200,13,0.7,0.2,0.2,110.2289397,0.003941325
16724,200,13,0.7,0.2,0.3,110.2289397,0.003941325
16725,200,13,0.7,0.2,0.4,109.3910236,0.235802989
16726,200,13,0.7,0.2,0.5,109.3910236,0.235802989
16727,200,13,0.7,0.2,0.6,354.6684117,-0.32876838
16728,200,13,0.7,0.2,0.7,354.6684117,-0.32876838
16729,200,13,0.7,0.2,0.8,282.1977076,-0.589148235
16730,200,13,0.7,0.2,0.9,282.1977076,-0.589148235
16731,200,13,0.7,0.3,0,85.7443289,0.085957899
