,n_iter,Number of Ants,alpha,beta,Evaporation rate,n_node,MSE,R
427,200,100,0.5,0.4,0.2,500,10.24140688,0.959136098
428,200,100,0.5,0.4,0.2,600,9.149985443,0.967080884
429,200,100,0.5,0.4,0.2,700,8.738102664,0.967105151
430,200,100,0.5,0.4,0.2,800,11.17920219,0.959417922
431,200,100,0.5,0.4,0.2,900,10.8762536,0.959391369
432,200,100,0.5,0.4,0.2,1000,10.28358626,0.960247698
433,200,100,0.5,0.4,0.3,500,9.71839103,0.959732353
434,200,100,0.5,0.4,0.3,600,8.993578636,0.966591261
435,200,100,0.5,0.4,0.3,700,9.33859325,0.957877065
436,200,100,0.5,0.4,0.3,800,9.000784987,0.95917415
437,200,100,0.5,0.4,0.3,900,8.935556469,0.959194858
438,200,100,0.5,0.4,0.3,1000,9.43694417,0.967083966
439,200,100,0.5,0.4,0.4,500,14.03807706,0.965537358
440,200,100,0.5,0.4,0.4,600,9.835906833,0.966350781
441,200,100,0.5,0.4,0.4,700,11.73410348,0.965489304
442,200,100,0.5,0.4,0.4,800,11.20527106,0.961324137
443,200,100,0.5,0.4,0.4,900,10.68053451,0.965901513
444,200,100,0.5,0.4,0.4,1000,10.88488587,0.966071075
445,200,100,0.5,0.4,0.5,500,11.04818161,0.966111293
446,200,100,0.5,0.4,0.5,600,11.76352502,0.965869837
447,200,100,0.5,0.4,0.5,700,12.41155896,0.960704986
448,200,100,0.5,0.4,0.5,800,12.72440307,0.960157905
449,200,100,0.5,0.4,0.5,900,11.94988262,0.965921661
450,200,100,0.5,0.4,0.5,1000,12.00143126,0.961297503
451,200,100,0.5,0.4,0.6,500,15.62721358,0.959189424
452,200,100,0.5,0.4,0.6,600,13.69625058,0.960745959
453,200,100,0.5,0.4,0.6,700,16.75961814,0.959858149
454,200,100,0.5,0.4,0.6,800,14.20446343,0.960296122
455,200,100,0.5,0.4,0.6,900,16.26979724,0.960017333
456,200,100,0.5,0.4,0.6,1000,14.76915818,0.960508057
457,200,100,0.5,0.4,0.7,500,19.66864695,0.958646177
458,200,100,0.5,0.4,0.7,600,23.73501783,0.964401044
459,200,100,0.5,0.4,0.7,700,18.44062439,0.959339179
460,200,100,0.5,0.4,0.7,800,17.68893193,0.959174115
461,200,100,0.5,0.4,0.7,900,19.77238727,0.958544358
462,200,100,0.5,0.4,0.7,1000,18.17650554,0.959874204
463,200,100,0.5,0.4,0.8,500,40.41352487,0.963033059
464,200,100,0.5,0.4,0.8,600,43.43898697,0.963735702
465,200,100,0.5,0.4,0.8,700,40.63388363,0.963080818
466,200,100,0.5,0.4,0.8,800,43.89240254,0.963713504
467,200,100,0.5,0.4,0.8,900,36.36144358,0.963908819
468,200,100,0.5,0.4,0.8,1000,38.83704106,0.963408854
469,200,100,0.5,0.4,0.9,500,72.37664564,0.963978062
470,200,100,0.5,0.4,0.9,600,76.07745657,0.964494482
471,200,100,0.5,0.4,0.9,700,77.09670035,0.963752913
472,200,100,0.5,0.4,0.9,800,75.50567588,0.964550383
473,200,100,0.5,0.4,0.9,900,74.79746658,0.964694862
474,200,100,0.5,0.4,0.9,1000,75.88718278,0.964472716
475,200,100,0.5,0.4,1,500,81.15697098,0.954183394
476,200,100,0.5,0.4,1,600,79.90912596,0.95387863
477,200,100,0.5,0.4,1,700,80.17501483,0.953949422
478,200,100,0.5,0.4,1,800,76.78973339,0.953847114
479,200,100,0.5,0.4,1,900,81.96520074,0.953628807
480,200,100,0.5,0.4,1,1000,80.30101835,0.954011359
481,200,100,0.5,0.5,0.1,500,11.60893941,0.958866576
482,200,100,0.5,0.5,0.1,600,10.19949372,0.959035122
483,200,100,0.5,0.5,0.1,700,13.93587807,0.959571272
484,200,100,0.5,0.5,0.1,800,11.5344927,0.959555184
485,200,100,0.5,0.5,0.1,900,12.78609003,0.959274814
486,200,100,0.5,0.5,0.1,1000,12.49912882,0.959842321
487,200,100,0.5,0.5,0.2,500,10.47123909,0.958982065
488,200,100,0.5,0.5,0.2,600,10.80661015,0.960270518
489,200,100,0.5,0.5,0.2,700,10.93477382,0.959233945
490,200,100,0.5,0.5,0.2,800,9.845343243,0.959759249
491,200,100,0.5,0.5,0.2,900,11.77290966,0.959105931
492,200,100,0.5,0.5,0.2,1000,11.20924993,0.959598994
493,200,100,0.5,0.5,0.3,500,10.04615161,0.958292805
494,200,100,0.5,0.5,0.3,600,9.559133874,0.958554865
495,200,100,0.5,0.5,0.3,700,10.4301756,0.958463614
496,200,100,0.5,0.5,0.3,800,9.470862925,0.959394486
497,200,100,0.5,0.5,0.3,900,10.00246747,0.958867931
498,200,100,0.5,0.5,0.3,1000,9.642277474,0.958694645
499,200,100,0.5,0.5,0.4,500,9.794247551,0.965058882
500,200,100,0.5,0.5,0.4,600,10.40457636,0.960663864
501,200,100,0.5,0.5,0.4,700,9.716152463,0.9657228
502,200,100,0.5,0.5,0.4,800,9.208227914,0.966075776
503,200,100,0.5,0.5,0.4,900,8.673875521,0.966647676
504,200,100,0.5,0.5,0.4,1000,9.403711632,0.965552985
505,200,100,0.5,0.5,0.5,500,10.53740363,0.959868995
506,200,100,0.5,0.5,0.5,600,11.07450522,0.964395509
507,200,100,0.5,0.5,0.5,700,9.477487745,0.960517658
508,200,100,0.5,0.5,0.5,800,9.303246872,0.966226688
509,200,100,0.5,0.5,0.5,900,9.848039113,0.965849233
510,200,100,0.5,0.5,0.5,1000,11.11602511,0.960399641
511,200,100,0.5,0.5,0.6,500,10.61037452,0.959552086
512,200,100,0.5,0.5,0.6,600,11.26875598,0.95837906
513,200,100,0.5,0.5,0.6,700,12.47980869,0.959543158
514,200,100,0.5,0.5,0.6,800,11.53416835,0.960468124
515,200,100,0.5,0.5,0.6,900,11.47781233,0.960093257
516,200,100,0.5,0.5,0.6,1000,12.35255395,0.959992762
517,200,100,0.5,0.5,0.7,500,15.19761206,0.958433607
518,200,100,0.5,0.5,0.7,600,13.11720918,0.959344384
519,200,100,0.5,0.5,0.7,700,13.94499163,0.958665107
520,200,100,0.5,0.5,0.7,800,14.1142452,0.958765902
521,200,100,0.5,0.5,0.7,900,13.62724681,0.958553077
522,200,100,0.5,0.5,0.7,1000,14.00721874,0.960102693
523,200,100,0.5,0.5,0.8,500,20.95784728,0.95688536
524,200,100,0.5,0.5,0.8,600,20.42810404,0.956935007
525,200,100,0.5,0.5,0.8,700,17.72900527,0.957498501
526,200,100,0.5,0.5,0.8,800,20.32198482,0.956457608
527,200,100,0.5,0.5,0.8,900,26.63866819,0.96402099
528,200,100,0.5,0.5,0.8,1000,21.79363629,0.957790579
529,200,100,0.5,0.5,0.9,500,50.6414077,0.964306281
530,200,100,0.5,0.5,0.9,600,27.19152323,0.955635401
531,200,100,0.5,0.5,0.9,700,46.979548,0.963744845
532,200,100,0.5,0.5,0.9,800,51.63850619,0.96369339
533,200,100,0.5,0.5,0.9,900,44.16756269,0.964109954
534,200,100,0.5,0.5,0.9,1000,49.7421249,0.964284529
535,200,100,0.5,0.5,1,500,48.32596696,0.954800993
536,200,100,0.5,0.5,1,600,46.98627914,0.954472752
537,200,100,0.5,0.5,1,700,46.83805077,0.954484172
538,200,100,0.5,0.5,1,800,43.53161379,0.954899783
539,200,100,0.5,0.5,1,900,41.52635653,0.955578367
540,200,100,0.5,0.5,1,1000,50.64850312,0.954874949
541,200,100,0.5,0.6,0.1,500,13.27261113,0.959248786
542,200,100,0.5,0.6,0.1,600,14.7890491,0.959724403
543,200,100,0.5,0.6,0.1,700,12.5693291,0.959244428
544,200,100,0.5,0.6,0.1,800,13.13828202,0.959234173
545,200,100,0.5,0.6,0.1,900,14.66403634,0.959645241
546,200,100,0.5,0.6,0.1,1000,14.10162893,0.959568388
547,200,100,0.5,0.6,0.2,500,13.09420587,0.959245631
548,200,100,0.5,0.6,0.2,600,12.37819449,0.959069047
549,200,100,0.5,0.6,0.2,700,13.24192313,0.959497961
550,200,100,0.5,0.6,0.2,800,12.07883273,0.959503623
551,200,100,0.5,0.6,0.2,900,12.26365064,0.958983654
552,200,100,0.5,0.6,0.2,1000,11.90471147,0.958972889
553,200,100,0.5,0.6,0.3,500,11.58450862,0.958758667
554,200,100,0.5,0.6,0.3,600,10.77410287,0.958391311
555,200,100,0.5,0.6,0.3,700,11.10806056,0.959236665
556,200,100,0.5,0.6,0.3,800,10.44637625,0.958811185
557,200,100,0.5,0.6,0.3,900,12.91792242,0.959693792
558,200,100,0.5,0.6,0.3,1000,11.42627511,0.959340013
559,200,100,0.5,0.6,0.4,500,9.439297338,0.957767793
560,200,100,0.5,0.6,0.4,600,10.52541658,0.958339851
561,200,100,0.5,0.6,0.4,700,9.848487932,0.958044949
562,200,100,0.5,0.6,0.4,800,10.09865645,0.957804516
563,200,100,0.5,0.6,0.4,900,9.251564199,0.962676337
564,200,100,0.5,0.6,0.4,1000,10.59345721,0.958858703
565,200,100,0.5,0.6,0.5,500,8.557243878,0.961266717
566,200,100,0.5,0.6,0.5,600,9.11012038,0.96519339
567,200,100,0.5,0.6,0.5,700,9.333856173,0.961372453
568,200,100,0.5,0.6,0.5,800,9.63466182,0.965327769
569,200,100,0.5,0.6,0.5,900,8.840189295,0.965851316
570,200,100,0.5,0.6,0.5,1000,8.831710709,0.961174095
571,200,100,0.5,0.6,0.6,500,9.963002633,0.9603108
572,200,100,0.5,0.6,0.6,600,9.763441483,0.959857494
573,200,100,0.5,0.6,0.6,700,9.208675058,0.96126996
574,200,100,0.5,0.6,0.6,800,9.726039946,0.959875253
575,200,100,0.5,0.6,0.6,900,10.00777051,0.959554142
576,200,100,0.5,0.6,0.6,1000,9.653159544,0.960365864
577,200,100,0.5,0.6,0.7,500,11.05527723,0.959499286
578,200,100,0.5,0.6,0.7,600,13.26291059,0.964540269
579,200,100,0.5,0.6,0.7,700,10.60925587,0.960262432
580,200,100,0.5,0.6,0.7,800,10.69924191,0.959340852
581,200,100,0.5,0.6,0.7,900,10.96978703,0.958854891
582,200,100,0.5,0.6,0.7,1000,10.30048254,0.959872227
583,200,100,0.5,0.6,0.8,500,14.18528929,0.957236229
584,200,100,0.5,0.6,0.8,600,17.00364677,0.957841552
585,200,100,0.5,0.6,0.8,700,11.91615681,0.959755265
586,200,100,0.5,0.6,0.8,800,19.92679371,0.963923533
587,200,100,0.5,0.6,0.8,900,14.35711295,0.95737972
588,200,100,0.5,0.6,0.8,1000,12.85376139,0.959042763
589,200,100,0.5,0.6,0.9,500,33.06900614,0.963923008
590,200,100,0.5,0.6,0.9,600,20.21326654,0.956700324
591,200,100,0.5,0.6,0.9,700,31.16520481,0.964025865
592,200,100,0.5,0.6,0.9,800,18.14719474,0.957084233
593,200,100,0.5,0.6,0.9,900,27.90330537,0.963526659
594,200,100,0.5,0.6,0.9,1000,32.31250475,0.963883326
595,200,100,0.5,0.6,1,500,61.07654576,0.963430416
596,200,100,0.5,0.6,1,600,27.11207454,0.956167734
597,200,100,0.5,0.6,1,700,50.10415957,0.963898661
598,200,100,0.5,0.6,1,800,61.11677694,0.963446966
599,200,100,0.5,0.6,1,900,53.48644369,0.964111098
600,200,100,0.5,0.6,1,1000,55.1948875,0.963505505
601,200,100,0.5,0.7,0.1,500,17.69765758,0.960175079
602,200,100,0.5,0.7,0.1,600,16.29133401,0.95988021
603,200,100,0.5,0.7,0.1,700,17.07529687,0.959967821
604,200,100,0.5,0.7,0.1,800,17.88064034,0.960253228
605,200,100,0.5,0.7,0.1,900,16.23318362,0.959635625
606,200,100,0.5,0.7,0.1,1000,16.76683209,0.959915844
607,200,100,0.5,0.7,0.2,500,15.33777521,0.959627238
608,200,100,0.5,0.7,0.2,600,16.62778091,0.960053252
609,200,100,0.5,0.7,0.2,700,15.7583807,0.96032077
610,200,100,0.5,0.7,0.2,800,15.8056637,0.959873603
611,200,100,0.5,0.7,0.2,900,14.33096751,0.959949786
612,200,100,0.5,0.7,0.2,1000,15.2490903,0.959760569
613,200,100,0.5,0.7,0.3,500,13.96898053,0.959310313
614,200,100,0.5,0.7,0.3,600,14.99497886,0.959678604
615,200,100,0.5,0.7,0.3,700,12.79019228,0.95911214
616,200,100,0.5,0.7,0.3,800,12.42107817,0.958676213
617,200,100,0.5,0.7,0.3,900,11.94608269,0.959245941
618,200,100,0.5,0.7,0.3,1000,12.03974918,0.959149717
619,200,100,0.5,0.7,0.4,500,11.97768407,0.958792353
620,200,100,0.5,0.7,0.4,600,12.43935865,0.959442837
621,200,100,0.5,0.7,0.4,700,11.47679653,0.958566098
622,200,100,0.5,0.7,0.4,800,11.43642669,0.958712836
623,200,100,0.5,0.7,0.4,900,12.65225686,0.958880153
624,200,100,0.5,0.7,0.4,1000,10.75866448,0.958212966
625,200,100,0.5,0.7,0.5,500,10.46812073,0.957940664
626,200,100,0.5,0.7,0.5,600,10.73152943,0.958266437
627,200,100,0.5,0.7,0.5,700,10.29498958,0.958581977
628,200,100,0.5,0.7,0.5,800,11.49413351,0.95914469
629,200,100,0.5,0.7,0.5,900,9.762219726,0.961563422
630,200,100,0.5,0.7,0.5,1000,10.64348652,0.958605947
631,200,100,0.5,0.7,0.6,500,9.033736634,0.959427303
632,200,100,0.5,0.7,0.6,600,8.667004648,0.965096315
633,200,100,0.5,0.7,0.6,700,8.722348809,0.959608812
634,200,100,0.5,0.7,0.6,800,8.813777916,0.96047245
635,200,100,0.5,0.7,0.6,900,8.71342646,0.960519735
636,200,100,0.5,0.7,0.6,1000,8.663483919,0.959800257
637,200,100,0.5,0.7,0.7,500,9.739579717,0.957636181
638,200,100,0.5,0.7,0.7,600,8.872795932,0.959968229
639,200,100,0.5,0.7,0.7,700,9.03079797,0.959233318
640,200,100,0.5,0.7,0.7,800,9.783290634,0.958812465
641,200,100,0.5,0.7,0.7,900,9.270729783,0.957789401
642,200,100,0.5,0.7,0.7,1000,9.077334711,0.959442492
643,200,100,0.5,0.7,0.8,500,10.84062886,0.958215332
644,200,100,0.5,0.7,0.8,600,10.67371837,0.957224347
645,200,100,0.5,0.7,0.8,700,10.4094376,0.958443044
646,200,100,0.5,0.7,0.8,800,10.50859894,0.957587318
647,200,100,0.5,0.7,0.8,900,10.76073942,0.957115161
648,200,100,0.5,0.7,0.8,1000,10.45834277,0.957716404
649,200,100,0.5,0.7,0.9,500,13.82369651,0.957298835
650,200,100,0.5,0.7,0.9,600,13.75396586,0.956368143
651,200,100,0.5,0.7,0.9,700,12.67348381,0.957075696
652,200,100,0.5,0.7,0.9,800,14.38292708,0.956889933
653,200,100,0.5,0.7,0.9,900,12.4997992,0.956905985
654,200,100,0.5,0.7,0.9,1000,14.14595748,0.9576154
655,200,100,0.5,0.7,1,500,34.75904771,0.963477299
656,200,100,0.5,0.7,1,600,34.66106648,0.964215504
657,200,100,0.5,0.7,1,700,32.66593703,0.964467084
658,200,100,0.5,0.7,1,800,34.69747935,0.964605671
659,200,100,0.5,0.7,1,900,30.0500617,0.964039762
660,200,100,0.5,0.7,1,1000,34.76394078,0.964980746
661,200,100,0.5,0.8,0.1,500,20.0777343,0.96043447
662,200,100,0.5,0.8,0.1,600,20.3536269,0.960536384
663,200,100,0.5,0.8,0.1,700,18.71872998,0.960275027
664,200,100,0.5,0.8,0.1,800,18.09993552,0.960337521
665,200,100,0.5,0.8,0.1,900,17.90540287,0.960204502
666,200,100,0.5,0.8,0.1,1000,18.64984028,0.960446823
667,200,100,0.5,0.8,0.2,500,18.39680849,0.960154479
668,200,100,0.5,0.8,0.2,600,17.26769708,0.960031583
669,200,100,0.5,0.8,0.2,700,16.50699327,0.959672151
670,200,100,0.5,0.8,0.2,800,16.98355555,0.960107831
671,200,100,0.5,0.8,0.2,900,17.73742727,0.960193403
672,200,100,0.5,0.8,0.2,1000,18.27856474,0.96037616
673,200,100,0.5,0.8,0.3,500,15.07869055,0.959540375
674,200,100,0.5,0.8,0.3,600,16.19835972,0.959789664
675,200,100,0.5,0.8,0.3,700,15.55501703,0.959616135
676,200,100,0.5,0.8,0.3,800,16.47837186,0.959998486
677,200,100,0.5,0.8,0.3,900,15.37971962,0.959679736
678,200,100,0.5,0.8,0.3,1000,14.7509403,0.959523029
679,200,100,0.5,0.8,0.4,500,14.57243953,0.959458243
680,200,100,0.5,0.8,0.4,600,13.66116759,0.959271949
681,200,100,0.5,0.8,0.4,700,13.57386552,0.959258024
682,200,100,0.5,0.8,0.4,800,13.92015164,0.959267017
683,200,100,0.5,0.8,0.4,900,13.62514124,0.959361625
684,200,100,0.5,0.8,0.4,1000,14.58355113,0.959362198
685,200,100,0.5,0.8,0.5,500,10.46311747,0.962415136
686,200,100,0.5,0.8,0.5,600,8.58981122,0.965314185
687,200,100,0.5,0.8,0.5,700,11.33364298,0.961861103
688,200,100,0.5,0.8,0.5,800,12.71365313,0.959004918
689,200,100,0.5,0.8,0.5,900,11.2655413,0.95834056
690,200,100,0.5,0.8,0.5,1000,12.3667846,0.958911526
691,200,100,0.5,0.8,0.6,500,11.03406493,0.958297369
692,200,100,0.5,0.8,0.6,600,8.628147838,0.96149813
693,200,100,0.5,0.8,0.6,700,11.04804673,0.958341958
694,200,100,0.5,0.8,0.6,800,10.9481268,0.958322214
695,200,100,0.5,0.8,0.6,900,10.99347537,0.958617738
696,200,100,0.5,0.8,0.6,1000,8.533965861,0.965074874
697,200,100,0.5,0.8,0.7,500,8.56493051,0.959892781
698,200,100,0.5,0.8,0.7,600,8.589287544,0.959494295
699,200,100,0.5,0.8,0.7,700,8.559927948,0.960014353
700,200,100,0.5,0.8,0.7,800,8.676581726,0.959812202
701,200,100,0.5,0.8,0.7,900,8.643704639,0.96062575
702,200,100,0.5,0.8,0.7,1000,8.664354025,0.960049118
703,200,100,0.5,0.8,0.8,500,8.692365522,0.958536282
704,200,100,0.5,0.8,0.8,600,8.876173657,0.960503763
705,200,100,0.5,0.8,0.8,700,8.575164416,0.960247838
706,200,100,0.5,0.8,0.8,800,8.573816991,0.959586899
707,200,100,0.5,0.8,0.8,900,8.950775723,0.958837249
708,200,100,0.5,0.8,0.8,1000,8.948411331,0.959094782
709,200,100,0.5,0.8,0.9,500,10.05996271,0.957439856
710,200,100,0.5,0.8,0.9,600,10.24914823,0.95773211
711,200,100,0.5,0.8,0.9,700,17.94282098,0.964867465
712,200,100,0.5,0.8,0.9,800,15.44749556,0.964720636
713,200,100,0.5,0.8,0.9,900,10.26434011,0.957699052
714,200,100,0.5,0.8,0.9,1000,10.21379549,0.957930316
715,200,100,0.5,0.8,1,500,25.92858829,0.964158761
716,200,100,0.5,0.8,1,600,25.12030151,0.964370421
717,200,100,0.5,0.8,1,700,24.81838747,0.964481062
718,200,100,0.5,0.8,1,800,23.97109147,0.963882112
719,200,100,0.5,0.8,1,900,24.17019221,0.963901092
720,200,100,0.5,0.8,1,1000,24.80446215,0.964478955
721,200,100,0.5,0.9,0.1,500,19.79034683,0.960492332
722,200,100,0.5,0.9,0.1,600,21.2385704,0.962899322
723,200,100,0.5,0.9,0.1,700,20.03394347,0.96069615
724,200,100,0.5,0.9,0.1,800,18.59573931,0.959884353
725,200,100,0.5,0.9,0.1,900,19.95319508,0.960812924
726,200,100,0.5,0.9,0.1,1000,20.74601486,0.960394455
727,200,100,0.5,0.9,0.2,500,20.75357957,0.960626614
728,200,100,0.5,0.9,0.2,600,18.9555908,0.960332524
729,200,100,0.5,0.9,0.2,700,20.39834348,0.960614669
730,200,100,0.5,0.9,0.2,800,18.44985339,0.960196688
731,200,100,0.5,0.9,0.2,900,21.38779139,0.960688269
732,200,100,0.5,0.9,0.2,1000,20.3730206,0.960549516
733,200,100,0.5,0.9,0.3,500,16.77547294,0.959814134
734,200,100,0.5,0.9,0.3,600,18.13655905,0.960267618
735,200,100,0.5,0.9,0.3,700,18.79027757,0.960359921
736,200,100,0.5,0.9,0.3,800,19.28200094,0.960395959
737,200,100,0.5,0.9,0.3,900,18.60398397,0.960376192
738,200,100,0.5,0.9,0.3,1000,17.37819945,0.960087325
739,200,100,0.5,0.9,0.4,500,16.30783184,0.959837523
740,200,100,0.5,0.9,0.4,600,14.20774259,0.959215924
741,200,100,0.5,0.9,0.4,700,14.45950361,0.959384055
742,200,100,0.5,0.9,0.4,800,16.47041105,0.959892698
743,200,100,0.5,0.9,0.4,900,15.92781892,0.959800543
744,200,100,0.5,0.9,0.4,1000,15.09861324,0.95962045
745,200,100,0.5,0.9,0.5,500,14.03849944,0.959101084
746,200,100,0.5,0.9,0.5,600,12.36232228,0.95877888
747,200,100,0.5,0.9,0.5,700,13.35548378,0.959355242
748,200,100,0.5,0.9,0.5,800,12.30768924,0.958754641
749,200,100,0.5,0.9,0.5,900,13.91306292,0.959235767
750,200,100,0.5,0.9,0.5,1000,13.4351729,0.959087562
751,200,100,0.5,0.9,0.6,500,11.97917099,0.958416719
752,200,100,0.5,0.9,0.6,600,11.07538433,0.958644004
753,200,100,0.5,0.9,0.6,700,13.49618333,0.959022455
754,200,100,0.5,0.9,0.6,800,11.86314306,0.958586092
755,200,100,0.5,0.9,0.6,900,11.95903641,0.958635076
756,200,100,0.5,0.9,0.6,1000,11.77504337,0.958527208
757,200,100,0.5,0.9,0.7,500,8.573563275,0.959963746
758,200,100,0.5,0.9,0.7,600,8.624669347,0.961114802
759,200,100,0.5,0.9,0.7,700,8.716099097,0.959529244
760,200,100,0.5,0.9,0.7,800,8.58757667,0.958768892
761,200,100,0.5,0.9,0.7,900,8.886853137,0.960153371
762,200,100,0.5,0.9,0.7,1000,8.679102308,0.960038604
763,200,100,0.5,0.9,0.8,500,8.502340605,0.958738983
764,200,100,0.5,0.9,0.8,600,8.557437884,0.959045064
765,200,100,0.5,0.9,0.8,700,8.488158495,0.959655845
766,200,100,0.5,0.9,0.8,800,8.596675122,0.958256391
767,200,100,0.5,0.9,0.8,900,8.548905351,0.958868601
768,200,100,0.5,0.9,0.8,1000,8.508342059,0.958324262
769,200,100,0.5,0.9,0.9,500,8.967049747,0.957443171
770,200,100,0.5,0.9,0.9,600,9.155224739,0.958299505
771,200,100,0.5,0.9,0.9,700,8.886123609,0.958120947
772,200,100,0.5,0.9,0.9,800,9.301215973,0.957908067
773,200,100,0.5,0.9,0.9,900,9.144379983,0.95835918
774,200,100,0.5,0.9,0.9,1000,8.792528682,0.958297781
775,200,100,0.5,0.9,1,500,17.21474635,0.963950746
776,200,100,0.5,0.9,1,600,18.33176729,0.964466587
777,200,100,0.5,0.9,1,700,16.74405043,0.964744605
778,200,100,0.5,0.9,1,800,18.05709455,0.965216358
779,200,100,0.5,0.9,1,900,16.59419925,0.965040882
780,200,100,0.5,0.9,1,1000,16.9713863,0.964886078
781,200,100,0.5,1,0.1,500,22.83586463,0.961239982
782,200,100,0.5,1,0.1,600,23.78097694,0.960859999
783,200,100,0.5,1,0.1,700,22.61554766,0.961252434
784,200,100,0.5,1,0.1,800,23.23206098,0.961018849
785,200,100,0.5,1,0.1,900,24.53372417,0.961222781
786,200,100,0.5,1,0.1,1000,24.06268643,0.961150753
787,200,100,0.5,1,0.2,500,22.2668445,0.960931721
788,200,100,0.5,1,0.2,600,22.69089284,0.960763249
789,200,100,0.5,1,0.2,700,20.78795689,0.960512805
790,200,100,0.5,1,0.2,800,24.1696177,0.961100704
791,200,100,0.5,1,0.2,900,22.5730075,0.960992403
792,200,100,0.5,1,0.2,1000,22.56100212,0.960831506
793,200,100,0.5,1,0.3,500,17.76015784,0.960066565
794,200,100,0.5,1,0.3,600,18.6539609,0.959998711
795,200,100,0.5,1,0.3,700,18.09320179,0.960079317
796,200,100,0.5,1,0.3,800,19.42355061,0.960295321
797,200,100,0.5,1,0.3,900,20.19904979,0.960555734
798,200,100,0.5,1,0.3,1000,19.15261039,0.960248884
799,200,100,0.5,1,0.4,500,15.61221862,0.959661046
800,200,100,0.5,1,0.4,600,17.66379992,0.959832701
801,200,100,0.5,1,0.4,700,15.59867676,0.95949406
802,200,100,0.5,1,0.4,800,17.67689458,0.960065987
803,200,100,0.5,1,0.4,900,18.08779055,0.960168698
804,200,100,0.5,1,0.4,1000,17.15207942,0.959952768
805,200,100,0.5,1,0.5,500,15.32931503,0.95984472
806,200,100,0.5,1,0.5,600,16.31842346,0.959677595
807,200,100,0.5,1,0.5,700,13.83789493,0.959057076
808,200,100,0.5,1,0.5,800,15.77878638,0.959538672
809,200,100,0.5,1,0.5,900,13.75717573,0.959120527
810,200,100,0.5,1,0.5,1000,16.57981995,0.959776687
811,200,100,0.5,1,0.6,500,11.94053775,0.958798963
812,200,100,0.5,1,0.6,600,13.21978201,0.958733812
813,200,100,0.5,1,0.6,700,13.75635367,0.958978445
814,200,100,0.5,1,0.6,800,13.15232995,0.95917579
815,200,100,0.5,1,0.6,900,13.03874905,0.95881175
816,200,100,0.5,1,0.6,1000,12.75709262,0.958724076
817,200,100,0.5,1,0.7,500,11.74289667,0.958739818
818,200,100,0.5,1,0.7,600,12.91392966,0.958676611
819,200,100,0.5,1,0.7,700,11.95142326,0.958436829
820,200,100,0.5,1,0.7,800,12.41052399,0.958952544
821,200,100,0.5,1,0.7,900,12.41493242,0.958932356
822,200,100,0.5,1,0.7,1000,12.12219051,0.958835481
823,200,100,0.5,1,0.8,500,8.602843377,0.95925207
824,200,100,0.5,1,0.8,600,8.547154051,0.959067991
825,200,100,0.5,1,0.8,700,8.601928028,0.95908224
826,200,100,0.5,1,0.8,800,8.787371193,0.958976642
827,200,100,0.5,1,0.8,900,9.009053583,0.959123633
828,200,100,0.5,1,0.8,1000,8.740107015,0.958724763
829,200,100,0.5,1,0.9,500,8.625309901,0.958818865
830,200,100,0.5,1,0.9,600,8.534788251,0.959204065
831,200,100,0.5,1,0.9,700,10.86547412,0.965822093
832,200,100,0.5,1,0.9,800,8.503082953,0.958472995
833,200,100,0.5,1,0.9,900,8.552597102,0.958707115
834,200,100,0.5,1,0.9,1000,8.549207654,0.958845803
835,200,100,0.5,1,1,500,13.33819594,0.964066451
836,200,100,0.5,1,1,600,13.40368883,0.964902437
837,200,100,0.5,1,1,700,13.92412812,0.965273376
838,200,100,0.5,1,1,800,13.08322084,0.964901327
839,200,100,0.5,1,1,900,13.919439,0.965447104
840,200,100,0.5,1,1,1000,13.75872295,0.96532401
841,200,100,0.6,0.4,0.1,500,8.553905672,0.966450003
842,200,100,0.6,0.4,0.1,600,10.12268278,0.960535907
843,200,100,0.6,0.4,0.1,700,9.360831446,0.963384255
844,200,100,0.6,0.4,0.1,800,11.45783687,0.960867819
845,200,100,0.6,0.4,0.1,900,11.1879786,0.960750081
846,200,100,0.6,0.4,0.1,1000,9.817133688,0.960321361
847,200,100,0.6,0.4,0.2,500,9.816045405,0.959964845
848,200,100,0.6,0.4,0.2,600,10.15138068,0.960282905
849,200,100,0.6,0.4,0.2,700,11.27710022,0.959589677
850,200,100,0.6,0.4,0.2,800,8.673673774,0.966932724
851,200,100,0.6,0.4,0.2,900,10.46103375,0.959410867
852,200,100,0.6,0.4,0.2,1000,9.032676299,0.963116768
853,200,100,0.6,0.4,0.3,500,8.67314458,0.966984578
854,200,100,0.6,0.4,0.3,600,8.787531288,0.966873189
855,200,100,0.6,0.4,0.3,700,8.801367446,0.966595998
856,200,100,0.6,0.4,0.3,800,8.786530798,0.966793703
857,200,100,0.6,0.4,0.3,900,10.15269406,0.959265574
858,200,100,0.6,0.4,0.3,1000,8.672766639,0.966755334
859,200,100,0.6,0.4,0.4,500,8.99090955,0.966211131
